TimeStamp;TraceID;ActivityName
31.05.2022 08:57;280;T37
31.05.2022 09:37;280;T54
31.05.2022 10:57;280;T37
31.05.2022 11:06;280;T54
31.05.2022 12:59;280;T37
31.05.2022 13:30;280;T40
31.05.2022 14:59;280;T41
31.05.2022 15:27;280;T42
31.05.2022 16:33;280;T43
31.05.2022 17:21;280;T44
31.05.2022 18:36;280;T47
31.05.2022 19:23;280;T48
31.05.2022 20:52;280;T50
31.05.2022 21:08;280;T51
31.05.2022 22:32;280;T1
31.05.2022 23:07;280;T4
01.06.2022 00:23;280;T18
01.06.2022 01:50;280;T34
01.06.2022 02:45;280;T45
01.06.2022 03:22;280;T48
01.06.2022 04:02;280;T50
01.06.2022 05:08;280;T51
01.06.2022 06:23;280;T1
01.06.2022 07:59;280;T5
01.06.2022 08:08;280;T13
01.06.2022 09:49;280;T14
01.06.2022 10:53;280;T15
01.06.2022 11:23;280;T17
01.06.2022 12:07;280;T34
01.06.2022 13:31;280;T45
01.06.2022 14:21;280;T48
01.06.2022 15:25;280;T49
01.06.2022 16:26;281;T52
01.06.2022 17:23;281;T1
01.06.2022 18:25;281;T6
01.06.2022 19:27;281;T16
01.06.2022 20:40;281;T34
01.06.2022 21:45;281;T45
01.06.2022 22:36;281;T48
01.06.2022 23:19;281;T50
02.06.2022 00:58;281;T51
02.06.2022 01:01;281;T3
02.06.2022 02:51;281;T11
02.06.2022 03:38;281;T36
02.06.2022 04:09;281;T39
02.06.2022 05:17;281;T41
02.06.2022 06:42;281;T42
02.06.2022 07:35;281;T43
02.06.2022 08:09;281;T44
02.06.2022 09:21;281;T47
02.06.2022 10:55;281;T48
02.06.2022 11:36;281;T50
02.06.2022 12:50;281;T51
02.06.2022 13:52;281;T1
02.06.2022 14:39;281;T4
02.06.2022 15:16;281;T18
02.06.2022 16:34;281;T34
02.06.2022 17:49;281;T45
02.06.2022 18:09;281;T48
02.06.2022 19:41;281;T50
02.06.2022 20:30;281;T51
02.06.2022 21:13;281;T2
02.06.2022 22:10;281;T9
02.06.2022 23:27;281;T24
03.06.2022 00:11;281;T26
03.06.2022 01:30;281;T25
03.06.2022 02:59;281;T30
03.06.2022 03:37;281;T28
03.06.2022 04:19;281;T27
03.06.2022 05:23;281;T29
03.06.2022 06:46;281;T31
03.06.2022 07:05;281;T46
03.06.2022 08:54;281;T48
03.06.2022 09:01;281;T50
03.06.2022 10:24;281;T51
03.06.2022 11:03;281;T1
03.06.2022 12:10;281;T4
03.06.2022 13:01;281;T18
03.06.2022 14:55;281;T34
03.06.2022 15:32;281;T45
03.06.2022 16:36;281;T48
03.06.2022 17:56;281;T50
03.06.2022 18:14;281;T51
03.06.2022 19:20;281;T3
03.06.2022 20:22;281;T12
03.06.2022 21:04;281;T37
03.06.2022 22:36;281;T40
03.06.2022 23:14;281;T41
04.06.2022 00:49;281;T42
04.06.2022 01:08;281;T43
04.06.2022 02:57;281;T44
04.06.2022 03:56;281;T47
04.06.2022 04:25;281;T48
04.06.2022 05:11;281;T49
04.06.2022 06:07;282;T52
04.06.2022 07:02;282;T1
04.06.2022 08:23;282;T4
04.06.2022 09:11;282;T18
04.06.2022 10:21;282;T34
04.06.2022 11:09;282;T45
04.06.2022 12:19;282;T48
04.06.2022 13:28;282;T49
04.06.2022 14:56;283;T52
04.06.2022 15:08;283;T1
04.06.2022 16:57;283;T6
04.06.2022 17:19;283;T16
04.06.2022 18:15;283;T34
04.06.2022 19:20;283;T45
04.06.2022 20:10;283;T48
04.06.2022 21:55;283;T49
04.06.2022 22:02;284;T52
04.06.2022 23:16;284;T3
05.06.2022 00:01;284;T10
05.06.2022 01:18;284;T35
05.06.2022 02:39;284;T38
05.06.2022 03:37;284;T41
05.06.2022 04:55;284;T42
05.06.2022 05:42;284;T43
05.06.2022 06:30;284;T44
05.06.2022 07:33;284;T47
05.06.2022 08:07;284;T48
05.06.2022 09:35;284;T49
05.06.2022 10:11;285;T52
05.06.2022 11:46;285;T2
05.06.2022 12:22;285;T9
05.06.2022 13:50;285;T24
05.06.2022 14:05;285;T26
05.06.2022 15:07;285;T25
05.06.2022 16:52;285;T28
05.06.2022 17:45;285;T27
05.06.2022 18:50;285;T29
05.06.2022 19:52;285;T30
05.06.2022 20:02;285;T31
05.06.2022 21:06;285;T46
05.06.2022 22:13;285;T48
05.06.2022 23:36;285;T50
06.06.2022 00:30;285;T51
06.06.2022 01:55;285;T3
06.06.2022 02:13;285;T11
06.06.2022 03:33;285;T36
06.06.2022 04:22;285;T55
06.06.2022 05:22;285;T36
06.06.2022 06:47;285;T39
06.06.2022 07:38;285;T41
06.06.2022 08:45;285;T42
06.06.2022 09:21;285;T43
06.06.2022 10:27;285;T44
06.06.2022 11:16;285;T47
06.06.2022 12:35;285;T48
06.06.2022 13:01;285;T50
06.06.2022 14:09;285;T51
06.06.2022 15:15;285;T3
06.06.2022 16:56;285;T10
06.06.2022 17:29;285;T35
06.06.2022 18:50;285;T53
06.06.2022 19:21;285;T35
06.06.2022 20:20;285;T53
06.06.2022 21:28;285;T35
06.06.2022 22:48;285;T38
06.06.2022 23:31;285;T41
07.06.2022 00:18;285;T42
07.06.2022 01:40;285;T43
07.06.2022 02:44;285;T44
07.06.2022 03:21;285;T47
07.06.2022 04:53;285;T48
07.06.2022 05:12;285;T49
07.06.2022 06:27;286;T52
07.06.2022 07:33;286;T2
07.06.2022 08:12;286;T9
07.06.2022 09:06;286;T24
07.06.2022 10:17;286;T26
07.06.2022 11:56;286;T30
07.06.2022 12:15;286;T25
07.06.2022 13:10;286;T27
07.06.2022 14:17;286;T28
07.06.2022 15:35;286;T29
07.06.2022 16:19;286;T31
07.06.2022 17:26;286;T46
07.06.2022 18:39;286;T48
07.06.2022 19:50;286;T49
07.06.2022 20:05;287;T52
07.06.2022 21:10;287;T3
07.06.2022 22:10;287;T12
07.06.2022 23:38;287;T37
08.06.2022 00:24;287;T54
08.06.2022 01:37;287;T37
08.06.2022 02:00;287;T40
08.06.2022 03:52;287;T41
08.06.2022 04:27;287;T42
08.06.2022 05:11;287;T43
08.06.2022 06:34;287;T44
08.06.2022 07:35;287;T47
08.06.2022 08:32;287;T48
08.06.2022 09:01;287;T49
08.06.2022 10:00;288;T52
08.06.2022 11:36;288;T1
08.06.2022 12:24;288;T5
08.06.2022 13:30;288;T13
08.06.2022 14:41;288;T14
08.06.2022 15:42;288;T15
08.06.2022 16:48;288;T17
08.06.2022 17:03;288;T34
08.06.2022 18:16;288;T45
08.06.2022 19:51;288;T48
08.06.2022 20:01;288;T49
08.06.2022 21:20;289;T52
08.06.2022 22:47;289;T2
08.06.2022 23:17;289;T8
09.06.2022 00:31;289;T21
09.06.2022 01:02;289;T22
09.06.2022 02:33;289;T33
09.06.2022 03:07;289;T46
09.06.2022 04:41;289;T48
09.06.2022 05:02;289;T49
09.06.2022 06:14;290;T52
09.06.2022 07:47;290;T1
09.06.2022 08:28;290;T6
09.06.2022 09:15;290;T16
09.06.2022 10:34;290;T34
09.06.2022 11:56;290;T45
09.06.2022 12:20;290;T48
09.06.2022 13:36;290;T50
09.06.2022 14:51;290;T51
09.06.2022 15:08;290;T1
09.06.2022 16:08;290;T5
09.06.2022 17:07;290;T13
09.06.2022 18:05;290;T14
09.06.2022 19:54;290;T15
09.06.2022 20:12;290;T17
09.06.2022 21:55;290;T34
09.06.2022 22:22;290;T45
09.06.2022 23:00;290;T48
10.06.2022 00:35;290;T49
10.06.2022 01:54;291;T52
10.06.2022 02:59;291;T2
10.06.2022 03:43;291;T8
10.06.2022 04:56;291;T20
10.06.2022 05:26;291;T23
10.06.2022 06:50;291;T33
10.06.2022 07:27;291;T46
10.06.2022 08:43;291;T48
10.06.2022 09:23;291;T49
10.06.2022 10:50;292;T52
10.06.2022 11:22;292;T1
10.06.2022 12:57;292;T4
10.06.2022 13:46;292;T18
10.06.2022 14:58;292;T34
10.06.2022 15:26;292;T45
10.06.2022 16:36;292;T48
10.06.2022 17:03;292;T49
10.06.2022 18:59;293;T52
10.06.2022 19:31;293;T3
10.06.2022 20:47;293;T10
10.06.2022 21:07;293;T35
10.06.2022 22:14;293;T53
10.06.2022 23:08;293;T35
11.06.2022 00:41;293;T53
11.06.2022 01:10;293;T35
11.06.2022 02:43;293;T53
11.06.2022 03:53;293;T35
11.06.2022 04:31;293;T53
11.06.2022 05:48;293;T35
11.06.2022 06:16;293;T53
11.06.2022 07:52;293;T35
11.06.2022 08:32;293;T53
11.06.2022 09:17;293;T35
11.06.2022 10:22;293;T38
11.06.2022 11:36;293;T41
11.06.2022 12:10;293;T42
11.06.2022 13:10;293;T43
11.06.2022 14:56;293;T44
11.06.2022 15:21;293;T47
11.06.2022 16:03;293;T48
11.06.2022 17:52;293;T49
11.06.2022 18:04;294;T52
11.06.2022 19:51;294;T1
11.06.2022 20:59;294;T4
11.06.2022 21:01;294;T18
11.06.2022 22:07;294;T34
11.06.2022 23:27;294;T45
12.06.2022 00:57;294;T48
12.06.2022 01:20;294;T50
12.06.2022 02:51;294;T51
12.06.2022 03:20;294;T1
12.06.2022 04:03;294;T6
12.06.2022 05:12;294;T16
12.06.2022 06:06;294;T34
12.06.2022 07:20;294;T45
12.06.2022 08:18;294;T48
12.06.2022 09:01;294;T49
12.06.2022 10:26;295;T52
12.06.2022 11:49;295;T3
12.06.2022 12:30;295;T10
12.06.2022 13:23;295;T35
12.06.2022 14:24;295;T53
12.06.2022 15:39;295;T35
12.06.2022 16:40;295;T53
12.06.2022 17:04;295;T35
12.06.2022 18:01;295;T53
12.06.2022 19:43;295;T35
12.06.2022 20:05;295;T38
12.06.2022 21:50;295;T41
12.06.2022 22:04;295;T42
12.06.2022 23:37;295;T43
13.06.2022 00:26;295;T44
13.06.2022 01:20;295;T47
13.06.2022 02:52;295;T48
13.06.2022 03:55;295;T50
13.06.2022 04:25;295;T51
13.06.2022 05:49;295;T2
13.06.2022 06:19;295;T7
13.06.2022 07:35;295;T19
13.06.2022 08:59;295;T32
13.06.2022 09:53;295;T46
13.06.2022 10:18;295;T48
13.06.2022 11:00;295;T50
13.06.2022 12:08;295;T51
13.06.2022 13:47;295;T3
13.06.2022 14:31;295;T10
13.06.2022 15:03;295;T35
13.06.2022 16:43;295;T53
13.06.2022 17:42;295;T35
13.06.2022 18:23;295;T53
13.06.2022 19:02;295;T35
13.06.2022 20:30;295;T53
13.06.2022 21:07;295;T35
13.06.2022 22:36;295;T38
13.06.2022 23:32;295;T41
14.06.2022 00:31;295;T42
14.06.2022 01:47;295;T43
14.06.2022 02:24;295;T44
14.06.2022 03:48;295;T47
14.06.2022 04:34;295;T48
14.06.2022 05:19;295;T49
14.06.2022 06:26;296;T52
14.06.2022 07:01;296;T2
14.06.2022 08:17;296;T7
14.06.2022 09:51;296;T19
14.06.2022 10:13;296;T32
14.06.2022 11:51;296;T46
14.06.2022 12:59;296;T48
14.06.2022 13:05;296;T50
14.06.2022 14:24;296;T51
14.06.2022 15:43;296;T3
14.06.2022 16:09;296;T11
14.06.2022 17:38;296;T36
14.06.2022 18:37;296;T39
14.06.2022 19:37;296;T41
14.06.2022 20:04;296;T42
14.06.2022 21:18;296;T43
14.06.2022 22:03;296;T44
14.06.2022 23:47;296;T47
15.06.2022 00:08;296;T48
15.06.2022 01:00;296;T49
15.06.2022 02:48;297;T52
15.06.2022 03:59;297;T3
15.06.2022 04:37;297;T12
15.06.2022 05:47;297;T37
15.06.2022 06:48;297;T54
15.06.2022 07:04;297;T37
15.06.2022 08:28;297;T40
15.06.2022 09:35;297;T41
15.06.2022 10:46;297;T42
15.06.2022 11:26;297;T43
15.06.2022 12:23;297;T44
15.06.2022 13:45;297;T47
15.06.2022 14:01;297;T48
15.06.2022 15:19;297;T50
15.06.2022 16:42;297;T51
15.06.2022 17:30;297;T2
15.06.2022 18:10;297;T7
15.06.2022 19:24;297;T19
15.06.2022 20:06;297;T32
15.06.2022 21:54;297;T46
15.06.2022 22:50;297;T48
15.06.2022 23:03;297;T49
16.06.2022 00:06;298;T52
16.06.2022 01:38;298;T1
16.06.2022 02:30;298;T4
16.06.2022 03:47;298;T18
16.06.2022 04:28;298;T34
16.06.2022 05:13;298;T45
16.06.2022 06:25;298;T48
16.06.2022 07:56;298;T50
16.06.2022 08:37;298;T51
16.06.2022 09:43;298;T2
16.06.2022 10:28;298;T9
16.06.2022 11:58;298;T24
16.06.2022 12:23;298;T25
16.06.2022 13:47;298;T27
16.06.2022 14:16;298;T28
16.06.2022 15:36;298;T29
16.06.2022 16:57;298;T26
16.06.2022 17:07;298;T30
16.06.2022 18:44;298;T31
16.06.2022 19:30;298;T46
16.06.2022 20:03;298;T48
16.06.2022 21:32;298;T50
16.06.2022 22:14;298;T51
16.06.2022 23:17;298;T1
17.06.2022 00:00;298;T6
17.06.2022 01:27;298;T16
17.06.2022 02:21;298;T34
17.06.2022 03:11;298;T45
17.06.2022 04:02;298;T48
17.06.2022 05:32;298;T49
17.06.2022 06:05;299;T52
17.06.2022 07:03;299;T2
17.06.2022 08:06;299;T9
17.06.2022 09:28;299;T24
17.06.2022 10:34;299;T26
17.06.2022 11:55;299;T25
17.06.2022 12:44;299;T27
17.06.2022 13:12;299;T30
17.06.2022 14:43;299;T28
17.06.2022 15:12;299;T29
17.06.2022 16:05;299;T31
17.06.2022 17:09;299;T46
17.06.2022 18:15;299;T48
17.06.2022 19:41;299;T50
17.06.2022 20:07;299;T51
17.06.2022 21:11;299;T1
17.06.2022 22:37;299;T6
17.06.2022 23:22;299;T16
18.06.2022 00:24;299;T34
18.06.2022 01:59;299;T45
18.06.2022 02:38;299;T48
18.06.2022 03:27;299;T49
18.06.2022 04:58;300;T52
18.06.2022 05:26;300;T1
18.06.2022 06:47;300;T5
18.06.2022 07:18;300;T13
18.06.2022 08:51;300;T14
18.06.2022 09:11;300;T15
18.06.2022 10:23;300;T17
18.06.2022 11:09;300;T34
18.06.2022 12:15;300;T45
18.06.2022 13:49;300;T48
18.06.2022 14:50;300;T49
18.06.2022 15:17;301;T52
18.06.2022 16:54;301;T3
18.06.2022 17:06;301;T11
18.06.2022 18:43;301;T36
18.06.2022 19:47;301;T55
18.06.2022 20:41;301;T36
18.06.2022 21:08;301;T39
18.06.2022 22:57;301;T41
18.06.2022 23:55;301;T42
19.06.2022 00:15;301;T43
19.06.2022 01:53;301;T44
19.06.2022 02:11;301;T47
19.06.2022 03:46;301;T48
19.06.2022 04:08;301;T49
19.06.2022 05:33;302;T52
19.06.2022 06:59;302;T1
19.06.2022 07:31;302;T5
19.06.2022 08:16;302;T13
19.06.2022 09:21;302;T14
19.06.2022 10:03;302;T15
19.06.2022 11:42;302;T17
19.06.2022 12:57;302;T34
19.06.2022 13:06;302;T45
19.06.2022 14:35;302;T48
19.06.2022 15:35;302;T50
19.06.2022 16:43;302;T51
19.06.2022 17:23;302;T1
19.06.2022 18:12;302;T6
19.06.2022 19:39;302;T16
19.06.2022 20:37;302;T34
19.06.2022 21:14;302;T45
19.06.2022 22:12;302;T48
19.06.2022 23:30;302;T49
20.06.2022 00:11;303;T52
20.06.2022 01:40;303;T2
20.06.2022 02:18;303;T9
20.06.2022 03:17;303;T24
20.06.2022 04:34;303;T26
20.06.2022 05:04;303;T25
20.06.2022 06:20;303;T28
20.06.2022 07:19;303;T30
20.06.2022 08:47;303;T27
20.06.2022 09:36;303;T29
20.06.2022 10:50;303;T31
20.06.2022 11:39;303;T46
20.06.2022 12:50;303;T48
20.06.2022 13:10;303;T49
20.06.2022 14:18;304;T52
20.06.2022 15:46;304;T1
20.06.2022 16:54;304;T6
20.06.2022 17:21;304;T16
20.06.2022 18:05;304;T34
20.06.2022 19:51;304;T45
20.06.2022 20:56;304;T48
20.06.2022 21:13;304;T50
20.06.2022 22:23;304;T51
20.06.2022 23:00;304;T2
21.06.2022 00:38;304;T8
21.06.2022 01:18;304;T20
21.06.2022 02:58;304;T23
21.06.2022 03:52;304;T33
21.06.2022 04:25;304;T46
21.06.2022 05:20;304;T48
21.06.2022 06:23;304;T50
21.06.2022 07:19;304;T51
21.06.2022 08:34;304;T1
21.06.2022 09:53;304;T4
21.06.2022 10:49;304;T18
21.06.2022 11:36;304;T34
21.06.2022 12:52;304;T45
21.06.2022 13:33;304;T48
21.06.2022 14:23;304;T50
21.06.2022 15:01;304;T51
21.06.2022 16:18;304;T3
21.06.2022 17:36;304;T11
21.06.2022 18:17;304;T36
21.06.2022 19:10;304;T39
21.06.2022 20:47;304;T41
21.06.2022 21:33;304;T42
21.06.2022 22:50;304;T43
21.06.2022 23:56;304;T44
22.06.2022 00:39;304;T47
22.06.2022 01:33;304;T48
22.06.2022 02:16;304;T50
22.06.2022 03:03;304;T51
22.06.2022 04:37;304;T2
22.06.2022 05:29;304;T8
22.06.2022 06:21;304;T21
22.06.2022 07:09;304;T22
22.06.2022 08:37;304;T33
22.06.2022 09:32;304;T46
22.06.2022 10:26;304;T48
22.06.2022 11:02;304;T50
22.06.2022 12:59;304;T51
22.06.2022 13:55;304;T2
22.06.2022 14:56;304;T9
22.06.2022 15:14;304;T24
22.06.2022 16:49;304;T25
22.06.2022 17:35;304;T27
22.06.2022 18:56;304;T26
22.06.2022 19:58;304;T30
22.06.2022 20:40;304;T28
22.06.2022 21:10;304;T29
22.06.2022 22:19;304;T31
22.06.2022 23:43;304;T46
23.06.2022 00:31;304;T48
23.06.2022 01:32;304;T50
23.06.2022 02:55;304;T51
23.06.2022 03:21;304;T2
23.06.2022 04:29;304;T7
23.06.2022 05:31;304;T19
23.06.2022 06:35;304;T32
23.06.2022 07:17;304;T46
23.06.2022 08:13;304;T48
23.06.2022 09:40;304;T49
23.06.2022 10:18;305;T52
23.06.2022 11:45;305;T2
23.06.2022 12:57;305;T7
23.06.2022 13:24;305;T19
23.06.2022 14:41;305;T32
23.06.2022 15:53;305;T46
23.06.2022 16:58;305;T48
23.06.2022 17:34;305;T50
23.06.2022 18:56;305;T51
23.06.2022 19:27;305;T1
23.06.2022 20:07;305;T5
23.06.2022 21:55;305;T13
23.06.2022 22:39;305;T14
23.06.2022 23:25;305;T15
24.06.2022 00:01;305;T17
24.06.2022 01:32;305;T34
24.06.2022 02:25;305;T45
24.06.2022 03:37;305;T48
24.06.2022 04:47;305;T50
24.06.2022 05:13;305;T51
24.06.2022 06:10;305;T2
24.06.2022 07:08;305;T9
24.06.2022 08:57;305;T24
24.06.2022 09:59;305;T25
24.06.2022 10:25;305;T27
24.06.2022 11:17;305;T28
24.06.2022 12:49;305;T26
24.06.2022 13:14;305;T30
24.06.2022 14:22;305;T29
24.06.2022 15:04;305;T31
24.06.2022 16:16;305;T46
24.06.2022 17:39;305;T48
24.06.2022 18:53;305;T49
24.06.2022 19:14;306;T52
24.06.2022 20:56;306;T1
24.06.2022 21:45;306;T5
24.06.2022 22:03;306;T13
24.06.2022 23:25;306;T14
25.06.2022 00:56;306;T15
25.06.2022 01:10;306;T17
25.06.2022 02:28;306;T34
25.06.2022 03:03;306;T45
25.06.2022 04:13;306;T48
25.06.2022 05:36;306;T50
25.06.2022 06:31;306;T51
25.06.2022 07:29;306;T2
25.06.2022 08:52;306;T9
25.06.2022 09:14;306;T24
25.06.2022 10:41;306;T26
25.06.2022 11:22;306;T30
25.06.2022 12:26;306;T25
25.06.2022 13:52;306;T27
25.06.2022 14:51;306;T28
25.06.2022 15:34;306;T29
25.06.2022 16:44;306;T31
25.06.2022 17:42;306;T46
25.06.2022 18:44;306;T48
25.06.2022 19:29;306;T49
25.06.2022 20:06;307;T52
25.06.2022 21:45;307;T2
25.06.2022 22:51;307;T9
25.06.2022 23:53;307;T24
26.06.2022 00:52;307;T26
26.06.2022 01:38;307;T25
26.06.2022 02:37;307;T30
26.06.2022 03:05;307;T28
26.06.2022 04:07;307;T27
26.06.2022 05:49;307;T29
26.06.2022 06:23;307;T31
26.06.2022 07:49;307;T46
26.06.2022 08:29;307;T48
26.06.2022 09:48;307;T49
26.06.2022 10:33;308;T52
26.06.2022 11:17;308;T1
26.06.2022 12:20;308;T4
26.06.2022 13:10;308;T18
26.06.2022 14:03;308;T34
26.06.2022 15:47;308;T45
26.06.2022 16:45;308;T48
26.06.2022 17:49;308;T49
26.06.2022 18:16;309;T52
26.06.2022 19:26;309;T2
26.06.2022 20:15;309;T8
26.06.2022 21:27;309;T20
26.06.2022 22:13;309;T23
26.06.2022 23:21;309;T33
27.06.2022 00:55;309;T46
27.06.2022 01:21;309;T48
27.06.2022 02:36;309;T50
27.06.2022 03:17;309;T51
27.06.2022 04:59;309;T1
27.06.2022 05:58;309;T4
27.06.2022 06:17;309;T18
27.06.2022 07:01;309;T34
27.06.2022 08:09;309;T45
27.06.2022 09:54;309;T48
27.06.2022 10:36;309;T50
27.06.2022 11:10;309;T51
27.06.2022 12:55;309;T1
27.06.2022 13:40;309;T4
27.06.2022 14:54;309;T18
27.06.2022 15:44;309;T34
27.06.2022 16:47;309;T45
27.06.2022 17:16;309;T48
27.06.2022 18:42;309;T49
27.06.2022 19:07;310;T52
27.06.2022 20:11;310;T1
27.06.2022 21:46;310;T4
27.06.2022 22:30;310;T18
27.06.2022 23:59;310;T34
28.06.2022 00:38;310;T45
28.06.2022 01:14;310;T48
28.06.2022 02:46;310;T49
28.06.2022 03:21;311;T52
28.06.2022 04:08;311;T3
28.06.2022 05:48;311;T11
28.06.2022 06:53;311;T36
28.06.2022 07:35;311;T39
28.06.2022 08:01;311;T41
28.06.2022 09:50;311;T42
28.06.2022 10:38;311;T43
28.06.2022 11:37;311;T44
28.06.2022 12:31;311;T47
28.06.2022 13:01;311;T48
28.06.2022 14:48;311;T50
28.06.2022 15:23;311;T51
28.06.2022 16:40;311;T3
28.06.2022 17:57;311;T11
28.06.2022 18:44;311;T36
28.06.2022 19:05;311;T39
28.06.2022 20:32;311;T41
28.06.2022 21:33;311;T42
28.06.2022 22:25;311;T43
28.06.2022 23:41;311;T44
29.06.2022 00:14;311;T47
29.06.2022 01:54;311;T48
29.06.2022 02:34;311;T50
29.06.2022 03:07;311;T51
29.06.2022 04:58;311;T3
29.06.2022 05:33;311;T12
29.06.2022 06:48;311;T37
29.06.2022 07:25;311;T54
29.06.2022 08:28;311;T37
29.06.2022 09:52;311;T54
29.06.2022 10:22;311;T37
29.06.2022 11:39;311;T40
29.06.2022 12:48;311;T41
29.06.2022 13:24;311;T42
29.06.2022 14:33;311;T43
29.06.2022 15:08;311;T44
29.06.2022 16:03;311;T47
29.06.2022 17:28;311;T48
29.06.2022 18:32;311;T49
29.06.2022 19:43;312;T52
29.06.2022 20:15;312;T2
29.06.2022 21:25;312;T7
29.06.2022 22:38;312;T19
29.06.2022 23:49;312;T32
30.06.2022 00:02;312;T46
30.06.2022 01:22;312;T48
30.06.2022 02:15;312;T49
30.06.2022 03:33;313;T52
30.06.2022 04:08;313;T3
30.06.2022 05:23;313;T10
30.06.2022 06:40;313;T35
30.06.2022 07:46;313;T53
30.06.2022 08:40;313;T35
30.06.2022 09:15;313;T53
30.06.2022 10:06;313;T35
30.06.2022 11:24;313;T53
30.06.2022 12:25;313;T35
30.06.2022 13:32;313;T53
30.06.2022 14:02;313;T35
30.06.2022 15:57;313;T53
30.06.2022 16:21;313;T35
30.06.2022 17:53;313;T38
30.06.2022 18:12;313;T41
30.06.2022 19:13;313;T42
30.06.2022 20:10;313;T43
30.06.2022 21:40;313;T44
30.06.2022 22:18;313;T47
30.06.2022 23:05;313;T48
01.07.2022 00:18;313;T50
01.07.2022 01:05;313;T51
01.07.2022 02:19;313;T3
01.07.2022 03:31;313;T12
01.07.2022 04:50;313;T37
01.07.2022 05:02;313;T40
01.07.2022 06:22;313;T41
01.07.2022 07:26;313;T42
01.07.2022 08:06;313;T43
01.07.2022 09:34;313;T44
01.07.2022 10:00;313;T47
01.07.2022 11:18;313;T48
01.07.2022 12:05;313;T50
01.07.2022 13:03;313;T51
01.07.2022 14:38;313;T3
01.07.2022 15:39;313;T11
01.07.2022 16:24;313;T36
01.07.2022 17:18;313;T39
01.07.2022 18:46;313;T41
01.07.2022 19:26;313;T42
01.07.2022 20:53;313;T43
01.07.2022 21:29;313;T44
01.07.2022 22:38;313;T47
01.07.2022 23:56;313;T48
02.07.2022 00:43;313;T49
02.07.2022 01:19;314;T52
02.07.2022 02:14;314;T3
02.07.2022 03:59;314;T10
02.07.2022 04:24;314;T35
02.07.2022 05:15;314;T38
02.07.2022 06:21;314;T41
02.07.2022 07:00;314;T42
02.07.2022 08:10;314;T43
02.07.2022 09:48;314;T44
02.07.2022 10:09;314;T47
02.07.2022 11:34;314;T48
02.07.2022 12:15;314;T49
02.07.2022 13:55;315;T52
02.07.2022 14:02;315;T2
02.07.2022 15:15;315;T8
